Vessel Name,Port Call Type,Port Type,Port At Call,Ata/atd11,Time At Port,In Transit Port Calls,Vessel Type - Detailed,Commercial Market
GANGLIAN889,DEPARTURE,Port,SHANGHAI,2021-11-26 20:47 UTC,4h 37m,Not in Transit,Other Cargo,DRY BREAKBULK
YUJIXIANG858,DEPARTURE,Port,SHANGHAI,2021-11-26 20:45 UTC,4h 47m,In Transit,Other Cargo,DRY BREAKBULK
XINHEXIE99999,DEPARTURE,Port,SHANGHAI,2021-11-26 20:44 UTC,4h 29m,Not in Transit,Other Cargo,DRY BREAKBULK
YOUZHEN158,DEPARTURE,Port,SHANGHAI,2021-11-26 19:44 UTC,4h 25m,Not in Transit,Other Cargo,DRY BREAKBULK
WANJULONG669,DEPARTURE,Port,SHANGHAI,2021-11-26 18:34 UTC,4h 10m,Not in Transit,Other Cargo,DRY BREAKBULK
WANXINGLONG8118,DEPARTURE,Port,SHANGHAI,2021-11-26 18:32 UTC,4h 57m,In Transit,Other Cargo,DRY BREAKBULK
XIANGYU98,DEPARTURE,Port,SHANGHAI,2021-11-26 16:22 UTC,4h 29m,Not in Transit,Other Cargo,DRY BREAKBULK
JIA YING 82,DEPARTURE,Port,SHANGHAI,2021-11-26 16:15 UTC,4h 20m,In Transit,Other Cargo,DRY BREAKBULK
SUYANCHENGHUO235198,DEPARTURE,Port,SHANGHAI,2021-11-26 16:06 UTC,4h 7m,In Transit,Other Cargo,DRY BREAKBULK
HAICHAOJI19,DEPARTURE,Port,SHANGHAI,2021-11-26 15:34 UTC,4h 55m,In Transit,Other Cargo,DRY BREAKBULK
WANLINGBIHUO1958,DEPARTURE,Port,SHANGHAI,2021-11-26 15:23 UTC,5h ,Not in Transit,Other Cargo,DRY BREAKBULK
RUN ZE98,DEPARTURE,Port,SHANGHAI,2021-11-26 15:19 UTC,4h 49m,In Transit,Other Cargo,DRY BREAKBULK
JIAOFAHAICHUAN,DEPARTURE,Port,SHANGHAI,2021-11-26 15:12 UTC,4h 24m,Not in Transit,Other Cargo,DRY BREAKBULK
HUANQIUHEXIE,DEPARTURE,Port,SHANGHAI,2021-11-26 14:21 UTC,4h 23m,Not in Transit,Other Cargo,DRY BREAKBULK
DE QIN 27,DEPARTURE,Port,SHANGHAI,2021-11-26 13:58 UTC,4h 36m,In Transit,Other Cargo,DRY BREAKBULK
XINGHANGHAI158,DEPARTURE,Port,SHANGHAI,2021-11-26 13:52 UTC,4h 3m,Not in Transit,Other Cargo,DRY BREAKBULK
DEQIN76,DEPARTURE,Port,SHANGHAI,2021-11-26 13:23 UTC,4h 42m,In Transit,Other Cargo,DRY BREAKBULK
HONG XIANG ZHI KUN,DEPARTURE,Port,SHANGHAI,2021-11-26 12:46 UTC,4h 20m,In Transit,Other Cargo,DRY BREAKBULK
RUN WU 6,DEPARTURE,Port,SHANGHAI,2021-11-26 12:44 UTC,4h 49m,In Transit,Other Cargo,DRY BREAKBULK
HAI WANG WEI,DEPARTURE,Port,SHANGHAI,2021-11-26 12:36 UTC,4h 50m,In Transit,Other Cargo,DRY BREAKBULK
SHUN AN 369,DEPARTURE,Port,SHANGHAI,2021-11-26 12:31 UTC,4h 48m,Not in Transit,Other Cargo,DRY BREAKBULK
JIA AN 11,DEPARTURE,Port,SHANGHAI,2021-11-26 12:29 UTC,4h 25m,In Transit,Other Cargo,DRY BREAKBULK
FUHAI98,DEPARTURE,Port,SHANGHAI,2021-11-26 12:21 UTC,4h 28m,Not in Transit,Other Cargo,DRY BREAKBULK
SHEN ZHOU AN DA,DEPARTURE,Port,SHANGHAI,2021-11-26 12:21 UTC,4h 29m,In Transit,Other Cargo,DRY BREAKBULK
KAI TONG 18,DEPARTURE,Port,SHANGHAI,2021-11-26 12:00 UTC,4h 43m,Not in Transit,Other Cargo,DRY BREAKBULK
HONG TAI 215,DEPARTURE,Port,SHANGHAI,2021-11-26 11:59 UTC,4h 34m,In Transit,Dredger,OTHER MARKETS
ZHONG HENG DA,DEPARTURE,Port,SHANGHAI,2021-11-26 11:57 UTC,4h 40m,In Transit,Other Cargo,DRY BREAKBULK
ZHOU ZHUANG 166,DEPARTURE,Port,SHANGHAI,2021-11-26 11:54 UTC,4h 19m,Not in Transit,Other Cargo,DRY BREAKBULK
SHANGHANGHUANYUN1HAO,DEPARTURE,Port,SHANGHAI,2021-11-26 11:53 UTC,4h 37m,Not in Transit,Other Cargo,DRY BREAKBULK
NANFANGCHANGLONG,DEPARTURE,Port,SHANGHAI,2021-11-26 11:51 UTC,4h 32m,In Transit,Other Cargo,DRY BREAKBULK
ZHONGHENGLUN,DEPARTURE,Port,SHANGHAI,2021-11-26 11:49 UTC,4h 47m,Not in Transit,Other Cargo,DRY BREAKBULK
XINRI123,DEPARTURE,Port,SHANGHAI,2021-11-26 11:42 UTC,4h 54m,Not in Transit,Other Cargo,DRY BREAKBULK
JIN TAI 999,DEPARTURE,Port,SHANGHAI,2021-11-26 11:40 UTC,4h 33m,In Transit,Other Cargo,DRY BREAKBULK
HAI PING 6,DEPARTURE,Port,SHANGHAI,2021-11-26 11:30 UTC,4h 49m,Not in Transit,Other Special Craft,OTHER MARKETS
ZHENG RUI CHANG LONG,DEPARTURE,Port,SHANGHAI,2021-11-26 11:20 UTC,4h 12m,In Transit,Other Cargo,DRY BREAKBULK
SHENGSONG988,DEPARTURE,Port,SHANGHAI,2021-11-26 10:25 UTC,4h 6m,Not in Transit,Other Cargo,DRY BREAKBULK
TONG HAI 9099,DEPARTURE,Port,SHANGHAI,2021-11-26 10:17 UTC,4h 57m,Not in Transit,Other Cargo,DRY BREAKBULK
SHENGDA99,DEPARTURE,Port,SHANGHAI,2021-11-26 10:14 UTC,4h 5m,Not in Transit,Other Cargo,DRY BREAKBULK
GUANG HAI 7,DEPARTURE,Port,SHANGHAI,2021-11-26 09:45 UTC,4h 1m,In Transit,Dredger,OTHER MARKETS
SUYANCHENGHUO209688,DEPARTURE,Port,SHANGHAI,2021-11-26 09:38 UTC,4h 6m,Not in Transit,Other Cargo,DRY BREAKBULK
CHANGJIANGLIANGYUN5,DEPARTURE,Port,SHANGHAI,2021-11-26 09:18 UTC,4h 26m,Not in Transit,Other Cargo,DRY BREAKBULK
ZHE DING 58676,DEPARTURE,Port,SHANGHAI,2021-11-26 09:12 UTC,4h 11m,Not in Transit,Other Cargo,DRY BREAKBULK
XIAOHANGJI008,DEPARTURE,Port,SHANGHAI,2021-11-26 09:03 UTC,4h 31m,In Transit,Other Cargo,DRY BREAKBULK
YIHE968,DEPARTURE,Port,SHANGHAI,2021-11-26 09:01 UTC,4h 2m,In Transit,Other Cargo,DRY BREAKBULK
SUQIXINRONG17,DEPARTURE,Port,SHANGHAI,2021-11-26 09:01 UTC,4h 23m,Not in Transit,Other Special Craft,OTHER MARKETS
WANJIANGTAI8188,DEPARTURE,Port,SHANGHAI,2021-11-26 08:46 UTC,4h 36m,Not in Transit,Other Cargo,DRY BREAKBULK
YIJIANG7196,DEPARTURE,Port,SHANGHAI,2021-11-26 08:43 UTC,4h 38m,Not in Transit,Other Cargo,DRY BREAKBULK
JIN DUO 189,DEPARTURE,Port,SHANGHAI,2021-11-26 08:36 UTC,4h 4m,In Transit,Other Cargo,DRY BREAKBULK
ZHONG HANG HUO 88,DEPARTURE,Port,SHANGHAI,2021-11-26 08:28 UTC,4h 43m,Not in Transit,Other Cargo,DRY BREAKBULK
GUOQIANG5858,DEPARTURE,Port,SHANGHAI,2021-11-26 08:22 UTC,4h 22m,Not in Transit,Other Cargo,DRY BREAKBULK
GANGWAN988,DEPARTURE,Port,SHANGHAI,2021-11-26 08:17 UTC,4h 25m,Not in Transit,Other Cargo,DRY BREAKBULK
ZHEJIAXINGCAO269,DEPARTURE,Port,SHANGHAI,2021-11-26 08:14 UTC,4h 29m,In Transit,Other Cargo,DRY BREAKBULK
YUXINHUO10172,DEPARTURE,Port,SHANGHAI,2021-11-26 08:11 UTC,4h 11m,In Transit,Other Cargo,DRY BREAKBULK
JINMAO966,DEPARTURE,Port,SHANGHAI,2021-11-26 08:11 UTC,4h 29m,In Transit,Other Cargo,DRY BREAKBULK
XIANGRUI 6988,DEPARTURE,Port,SHANGHAI,2021-11-26 07:52 UTC,4h 2m,Not in Transit,Other Cargo,DRY BREAKBULK
JULONG1058,DEPARTURE,Port,SHANGHAI,2021-11-26 07:49 UTC,4h 11m,In Transit,Other Cargo,DRY BREAKBULK
YUANHANG616,DEPARTURE,Port,SHANGHAI,2021-11-26 07:39 UTC,4h 11m,In Transit,Other Cargo,DRY BREAKBULK
HU HUAN HUO 205,DEPARTURE,Port,SHANGHAI,2021-11-26 07:37 UTC,4h 16m,Not in Transit,Other Cargo,DRY BREAKBULK
ZHE SHENG YU 00208,DEPARTURE,Port,SHANGHAI,2021-11-26 07:31 UTC,4h 48m,Not in Transit,Other Fishing,FISHING
WAN JIN FAN 09,DEPARTURE,Port,SHANGHAI,2021-11-26 07:27 UTC,4h 28m,In Transit,Other Cargo,DRY BREAKBULK
SHANGHANGHUANYUN1HAO,DEPARTURE,Port,SHANGHAI,2021-11-26 06:56 UTC,4h 46m,Not in Transit,Other Cargo,DRY BREAKBULK
WANXUANCHENGHUO7018,DEPARTURE,Port,SHANGHAI,2021-11-26 06:54 UTC,4h 58m,In Transit,Other Cargo,DRY BREAKBULK
SUQIXINRONG7,DEPARTURE,Port,SHANGHAI,2021-11-26 06:49 UTC,4h 22m,Not in Transit,Other Special Craft,OTHER MARKETS
WANLIXINHUO1098,DEPARTURE,Port,SHANGHAI,2021-11-26 06:48 UTC,4h 16m,In Transit,Other Cargo,DRY BREAKBULK
HAIXUN01013,DEPARTURE,Port,SHANGHAI,2021-11-26 06:20 UTC,4h ,Not in Transit,Other Special Craft,OTHER MARKETS
YU FENG SHUN 777,DEPARTURE,Port,SHANGHAI,2021-11-26 06:12 UTC,4h 34m,In Transit,Other Cargo,DRY BREAKBULK
WANXUANCHENGHUO7068,DEPARTURE,Port,SHANGHAI,2021-11-26 06:09 UTC,4h 42m,In Transit,Other Cargo,DRY BREAKBULK
LUJININGHUO5932,DEPARTURE,Port,SHANGHAI,2021-11-26 06:09 UTC,4h 11m,In Transit,Other Cargo,DRY BREAKBULK
TIAN QI 008,DEPARTURE,Port,SHANGHAI,2021-11-26 06:04 UTC,4h 15m,Not in Transit,Dredger,OTHER MARKETS
JIANG HAI XING SHENG,DEPARTURE,Port,SHANGHAI,2021-11-26 06:00 UTC,4h 19m,In Transit,Other Cargo,DRY BREAKBULK
YUANCHENG8688,DEPARTURE,Port,SHANGHAI,2021-11-26 05:59 UTC,4h 40m,In Transit,Other Cargo,DRY BREAKBULK
WAN SU ZHOU HUO 1089,DEPARTURE,Port,SHANGHAI,2021-11-26 05:41 UTC,4h 13m,In Transit,Other Cargo,DRY BREAKBULK
HONGSHAN999,DEPARTURE,Port,SHANGHAI,2021-11-26 05:36 UTC,4h 19m,Not in Transit,Other Cargo,DRY BREAKBULK
HAIGONGSHUI09,DEPARTURE,Port,SHANGHAI,2021-11-26 05:34 UTC,4h 55m,Not in Transit,Other Special Craft,OTHER MARKETS
TONGYIN7,DEPARTURE,Port,SHANGHAI,2021-11-26 05:22 UTC,4h 51m,Not in Transit,Other Tanker,WET BULK
BAO HAI 5,DEPARTURE,Port,SHANGHAI,2021-11-26 04:34 UTC,4h 26m,Not in Transit,Other Special Craft,OTHER MARKETS
YING ZHOU 9,DEPARTURE,Port,SHANGHAI,2021-11-26 03:44 UTC,4h 14m,Not in Transit,High Speed Craft,PASSENGER SHIPS
XINRI1628,DEPARTURE,Port,SHANGHAI,2021-11-26 03:29 UTC,4h 59m,In Transit,Other Cargo,DRY BREAKBULK
SUBAOXINHUO 308,DEPARTURE,Port,SHANGHAI,2021-11-26 02:53 UTC,4h 17m,In Transit,Other Cargo,DRY BREAKBULK
ZHESHENGYU66488,DEPARTURE,Port,SHANGHAI,2021-11-26 02:53 UTC,4h 27m,Not in Transit,Other Fishing,FISHING
HAIGANG52,DEPARTURE,Port,SHANGHAI,2021-11-26 02:29 UTC,4h 51m,Not in Transit,Other Special Craft,OTHER MARKETS
JIN TAI TUO 7,DEPARTURE,Port,SHANGHAI,2021-11-26 02:26 UTC,4h 38m,Not in Transit,Other Special Craft,OTHER MARKETS
HAI GANG 42,DEPARTURE,Port,SHANGHAI,2021-11-26 02:26 UTC,4h 59m,Not in Transit,Other Special Craft,OTHER MARKETS
LINGHAIJUN 5298,DEPARTURE,Port,SHANGHAI,2021-11-26 01:47 UTC,4h 31m,Not in Transit,Dredger,OTHER MARKETS
HAIGANG18,DEPARTURE,Port,SHANGHAI,2021-11-26 01:24 UTC,4h 15m,Not in Transit,Other Special Craft,OTHER MARKETS
JI HAI ZHI PENG,DEPARTURE,Port,SHANGHAI,2021-11-26 01:02 UTC,4h 20m,Not in Transit,Other Cargo,DRY BREAKBULK
HE HAI YONG LI,DEPARTURE,Port,SHANGHAI,2021-11-26 00:15 UTC,4h 16m,In Transit,Other Cargo,DRY BREAKBULK
HONGLONGXIN2,DEPARTURE,Port,SHANGHAI,2021-11-26 00:08 UTC,4h 17m,In Transit,Other Cargo,DRY BREAKBULK
SUZHONGYOU88,DEPARTURE,Port,SHANGHAI,2021-11-26 00:01 UTC,4h 10m,In Transit,Other Tanker,WET BULK
SITC WEIHAI,DEPARTURE,Port,SHANGHAI,2021-11-27 00:00 UTC,12h 6m,Not in Transit,Container Ship,CONTAINER SHIPS
CHANGHANGYANGSHAN2,DEPARTURE,Port,SHANGHAI,2021-11-26 23:57 UTC,7h 18m,Not in Transit,Other Cargo,DRY BREAKBULK
HUA QING1078,DEPARTURE,Port,SHANGHAI,2021-11-26 23:48 UTC,5h 38m,Not in Transit,Other Cargo,DRY BREAKBULK
YUAN SHUN 28,DEPARTURE,Port,SHANGHAI,2021-11-26 23:43 UTC,5h 32m,Not in Transit,Other Cargo,DRY BREAKBULK
XIN ZHOU SHAN,DEPARTURE,Port,SHANGHAI,2021-11-26 23:42 UTC,13h ,Not in Transit,Other Cargo,DRY BREAKBULK
ZHEYUJI817,DEPARTURE,Port,SHANGHAI,2021-11-26 23:41 UTC,5h 12m,Not in Transit,Other Cargo,DRY BREAKBULK
YU HANG GUO YUN,DEPARTURE,Port,SHANGHAI,2021-11-26 23:40 UTC,10h 12m,Not in Transit,Other Cargo,DRY BREAKBULK
SUNNY COSMOS,DEPARTURE,Port,SHANGHAI,2021-11-26 23:36 UTC,11h 48m,Not in Transit,Container Ship,CONTAINER SHIPS
SHENGSONG88,DEPARTURE,Port,SHANGHAI,2021-11-26 23:34 UTC,10h 29m,Not in Transit,Other Cargo,DRY BREAKBULK
HUA QING 968,DEPARTURE,Port,SHANGHAI,2021-11-26 23:27 UTC,5h 10m,Not in Transit,Other Cargo,DRY BREAKBULK
WANSUZHOUHUO2609,DEPARTURE,Port,SHANGHAI,2021-11-26 23:23 UTC,5h 50m,Not in Transit,Other Cargo,DRY BREAKBULK
HAI GANG 101,DEPARTURE,Port,SHANGHAI,2021-11-26 23:20 UTC,13h 13m,Not in Transit,Other Special Craft,OTHER MARKETS
FEI YI 11,DEPARTURE,Port,SHANGHAI,2021-11-26 23:17 UTC,13h 58m,Not in Transit,High Speed Craft,PASSENGER SHIPS
ZHONG CHENG 19,DEPARTURE,Port,SHANGHAI,2021-11-26 23:16 UTC,13h 16m,Not in Transit,Other Cargo,DRY BREAKBULK
FANSHUN518,DEPARTURE,Port,SHANGHAI,2021-11-26 23:15 UTC,6h 18m,Not in Transit,Other Cargo,DRY BREAKBULK
HE SHENG,DEPARTURE,Port,SHANGHAI,2021-11-26 23:11 UTC,12h ,Not in Transit,General Cargo,DRY BREAKBULK
ZHE SHENG YU 00208,DEPARTURE,Port,SHANGHAI,2021-11-26 23:07 UTC,14h ,Not in Transit,Other Fishing,FISHING
QI SHUN JIAO 6,DEPARTURE,Port,SHANGHAI,2021-11-26 22:55 UTC,12h 58m,Not in Transit,Other Special Craft,OTHER MARKETS
ZHAOPING 008,DEPARTURE,Port,SHANGHAI,2021-11-26 22:47 UTC,11h 31m,Not in Transit,Other Tanker,WET BULK
WANHONG88,DEPARTURE,Port,SHANGHAI,2021-11-26 22:41 UTC,9h 6m,Not in Transit,Other Cargo,DRY BREAKBULK
WANWUHEHUO2118,DEPARTURE,Port,SHANGHAI,2021-11-26 22:41 UTC,5h 55m,Not in Transit,Other Cargo,DRY BREAKBULK
FEI YI 15,DEPARTURE,Port,SHANGHAI,2021-11-26 22:40 UTC,13h 40m,Not in Transit,High Speed Craft,PASSENGER SHIPS
HUANQIUHEXIE,DEPARTURE,Port,SHANGHAI,2021-11-26 22:39 UTC,7h 4m,Not in Transit,Other Cargo,DRY BREAKBULK
JIHAIZHIKUN,DEPARTURE,Port,SHANGHAI,2021-11-26 22:30 UTC,8h 8m,Not in Transit,Other Cargo,DRY BREAKBULK
ZHEXINGYU25301,DEPARTURE,Port,SHANGHAI,2021-11-26 22:29 UTC,13h 52m,Not in Transit,Other Fishing,FISHING
SULIANYUNGANSHUO2598,DEPARTURE,Port,SHANGHAI,2021-11-26 22:19 UTC,5h 16m,Not in Transit,High Speed Craft,PASSENGER SHIPS
ZHENGHE9,DEPARTURE,Port,SHANGHAI,2021-11-26 22:15 UTC,13h 30m,Not in Transit,Other Cargo,DRY BREAKBULK
WU HU SHUN FENG 1286,DEPARTURE,Port,SHANGHAI,2021-11-26 22:10 UTC,5h 42m,In Transit,Other Cargo,DRY BREAKBULK
HUA TAI JI 8898,DEPARTURE,Port,SHANGHAI,2021-11-26 22:10 UTC,5h 21m,In Transit,Other Cargo,DRY BREAKBULK
HU GANG YIN JIAO 10,DEPARTURE,Port,SHANGHAI,2021-11-26 22:01 UTC,6h 55m,Not in Transit,Pilot Boat,SUPPORTING VESSELS
WAN BO ZHOU HUO1789,DEPARTURE,Port,SHANGHAI,2021-11-26 21:56 UTC,5h 13m,Not in Transit,Other Cargo,DRY BREAKBULK
JIN JIANG HONG 29,DEPARTURE,Port,SHANGHAI,2021-11-26 21:50 UTC,13h 33m,Not in Transit,Other Cargo,DRY BREAKBULK
ZHETONGXIANGCAO01299,DEPARTURE,Port,SHANGHAI,2021-11-26 21:46 UTC,5h 7m,In Transit,Other Cargo,DRY BREAKBULK
WUHUJINHANG568,DEPARTURE,Port,SHANGHAI,2021-11-26 21:46 UTC,5h 6m,In Transit,Other Cargo,DRY BREAKBULK
MSC BREMEN,DEPARTURE,Port,SHANGHAI,2021-11-26 21:42 UTC,13h 45m,Not in Transit,Container Ship,CONTAINER SHIPS
YUAN YANG 58,DEPARTURE,Port,SHANGHAI,2021-11-26 21:41 UTC,5h 42m,Not in Transit,Other Cargo,DRY BREAKBULK
WANSHUN628,DEPARTURE,Port,SHANGHAI,2021-11-26 21:41 UTC,6h 9m,In Transit,Other Cargo,DRY BREAKBULK
LU JI NING HUO 0100,DEPARTURE,Port,SHANGHAI,2021-11-26 21:36 UTC,5h 27m,In Transit,Other Cargo,DRY BREAKBULK
YONG FENG 18,DEPARTURE,Port,SHANGHAI,2021-11-26 21:35 UTC,13h 30m,Not in Transit,Other Cargo,DRY BREAKBULK
YU HANG 669,DEPARTURE,Port,SHANGHAI,2021-11-26 21:32 UTC,9h 2m,Not in Transit,Other Cargo,DRY BREAKBULK
FEIYANG6,DEPARTURE,Port,SHANGHAI,2021-11-26 21:28 UTC,8h 31m,Not in Transit,Other Cargo,DRY BREAKBULK
TONGDAJI5888,DEPARTURE,Port,SHANGHAI,2021-11-26 21:28 UTC,5h 19m,Not in Transit,Other Cargo,DRY BREAKBULK
YUNHUI666,DEPARTURE,Port,SHANGHAI,2021-11-26 21:18 UTC,5h 2m,Not in Transit,Other Cargo,DRY BREAKBULK
XIANGSHUIYUN98,DEPARTURE,Port,SHANGHAI,2021-11-26 21:15 UTC,9h 28m,Not in Transit,Other Cargo,DRY BREAKBULK
HUAXIANG588,DEPARTURE,Port,SHANGHAI,2021-11-26 21:12 UTC,7h 19m,Not in Transit,Other Cargo,DRY BREAKBULK
JIANGHAITONG19,DEPARTURE,Port,SHANGHAI,2021-11-26 21:09 UTC,5h 35m,Not in Transit,Other Cargo,DRY BREAKBULK
HUAYI008,DEPARTURE,Port,SHANGHAI,2021-11-26 21:00 UTC,12h 9m,Not in Transit,Other Cargo,DRY BREAKBULK
SUWUXIHUO56988,DEPARTURE,Port,SHANGHAI,2021-11-26 20:58 UTC,5h 23m,Not in Transit,Other Cargo,DRY BREAKBULK
HAO ZHOU 678,DEPARTURE,Port,SHANGHAI,2021-11-26 20:57 UTC,5h 4m,Not in Transit,Other Cargo,DRY BREAKBULK
RUI XIANG 2828,DEPARTURE,Port,SHANGHAI,2021-11-26 20:52 UTC,5h 14m,In Transit,Other Cargo,DRY BREAKBULK
YINGHEJI958,DEPARTURE,Port,SHANGHAI,2021-11-26 20:50 UTC,9h 46m,Not in Transit,Other Cargo,DRY BREAKBULK
ZHEJIAXINGHUO02788,DEPARTURE,Port,SHANGHAI,2021-11-26 20:48 UTC,5h 59m,Not in Transit,Other Cargo,DRY BREAKBULK
DONGFANG1111,DEPARTURE,Port,SHANGHAI,2021-11-26 20:46 UTC,6h 31m,In Transit,Other Cargo,DRY BREAKBULK
ITAL LUNARE,DEPARTURE,Port,SHANGHAI,2021-11-26 20:43 UTC,12h 4m,Not in Transit,Container Ship,CONTAINER SHIPS
HU HANG 20,DEPARTURE,Port,SHANGHAI,2021-11-26 20:40 UTC,7h 49m,Not in Transit,Other Passenger,PASSENGER SHIPS
HANTANGSUZHOU,DEPARTURE,Port,SHANGHAI,2021-11-26 20:29 UTC,10h 11m,Not in Transit,Other Cargo,DRY BREAKBULK
YU DUO 10,DEPARTURE,Port,SHANGHAI,2021-11-26 20:29 UTC,8h 14m,In Transit,Other Cargo,DRY BREAKBULK
GAN EN 8,DEPARTURE,Port,SHANGHAI,2021-11-26 20:26 UTC,12h 46m,Not in Transit,Other Cargo,DRY BREAKBULK
HAI GANG 53,DEPARTURE,Port,SHANGHAI,2021-11-26 20:21 UTC,9h 1m,Not in Transit,Other Special Craft,OTHER MARKETS
ZHONGHANG1898,DEPARTURE,Port,SHANGHAI,2021-11-26 20:18 UTC,6h 21m,In Transit,Other Cargo,DRY BREAKBULK
GSS YANGON,DEPARTURE,Port,SHANGHAI,2021-11-26 20:11 UTC,10h 9m,Not in Transit,Container Ship,CONTAINER SHIPS
HUA XIA 98,DEPARTURE,Port,SHANGHAI,2021-11-26 20:09 UTC,13h 15m,Not in Transit,Other Cargo,DRY BREAKBULK
STONEWELL GLORY,DEPARTURE,Port,SHANGHAI,2021-11-26 20:07 UTC,13h 16m,Not in Transit,Container Ship,CONTAINER SHIPS
KMARIN ATLANTICA,DEPARTURE,Port,SHANGHAI,2021-11-26 20:06 UTC,13h 2m,Not in Transit,Container Ship,CONTAINER SHIPS
JI HAI ZHI PENG,DEPARTURE,Port,SHANGHAI,2021-11-26 19:48 UTC,10h 3m,Not in Transit,Other Cargo,DRY BREAKBULK
LUZAOZHUANGHUO1306,DEPARTURE,Port,SHANGHAI,2021-11-26 19:47 UTC,8h 21m,Not in Transit,Other Cargo,DRY BREAKBULK
HAI GANG 39,DEPARTURE,Port,SHANGHAI,2021-11-26 19:46 UTC,9h 46m,Not in Transit,Other Special Craft,OTHER MARKETS
SUNNY IVY,DEPARTURE,Port,SHANGHAI,2021-11-26 19:42 UTC,7h 41m,Not in Transit,Container Ship,CONTAINER SHIPS
BO KANG 66,DEPARTURE,Port,SHANGHAI,2021-11-26 19:41 UTC,14h ,In Transit,Other Cargo,DRY BREAKBULK
TONGYIN17,DEPARTURE,Port,SHANGHAI,2021-11-26 19:40 UTC,6h 20m,Not in Transit,Other Tanker,WET BULK
HAIGANG20,DEPARTURE,Port,SHANGHAI,2021-11-26 19:39 UTC,7h 30m,Not in Transit,Other Special Craft,OTHER MARKETS
JING DE 19,DEPARTURE,Port,SHANGHAI,2021-11-26 19:39 UTC,11h 22m,Not in Transit,Other Cargo,DRY BREAKBULK
DAYE8,DEPARTURE,Port,SHANGHAI,2021-11-26 19:37 UTC,12h 17m,Not in Transit,Other Cargo,DRY BREAKBULK
XIN DONG FANG 6,DEPARTURE,Port,SHANGHAI,2021-11-26 19:36 UTC,8h 32m,Not in Transit,Other Cargo,DRY BREAKBULK
HAIGANG45,DEPARTURE,Port,SHANGHAI,2021-11-26 19:29 UTC,12h 18m,Not in Transit,Other Special Craft,OTHER MARKETS
HUAN QIU 333,DEPARTURE,Port,SHANGHAI,2021-11-26 19:28 UTC,5h 39m,Not in Transit,Other Cargo,DRY BREAKBULK
CHANGTONG1618,DEPARTURE,Port,SHANGHAI,2021-11-26 19:26 UTC,9h 21m,Not in Transit,Other Cargo,DRY BREAKBULK
HUA XIN FA ZHAN,DEPARTURE,Port,SHANGHAI,2021-11-26 19:25 UTC,13h 53m,In Transit,Other Cargo,DRY BREAKBULK
YI GANG 58,DEPARTURE,Port,SHANGHAI,2021-11-26 19:24 UTC,7h 48m,Not in Transit,Other Cargo,DRY BREAKBULK
WAN HAI 233,DEPARTURE,Port,SHANGHAI,2021-11-26 19:23 UTC,12h 43m,Not in Transit,Container Ship,CONTAINER SHIPS
HAIGANG52,DEPARTURE,Port,SHANGHAI,2021-11-26 19:19 UTC,11h 35m,Not in Transit,Other Special Craft,OTHER MARKETS
YONGSHUNXIANG,DEPARTURE,Port,SHANGHAI,2021-11-26 19:17 UTC,5h 59m,Not in Transit,Other Cargo,DRY BREAKBULK
JIN TAI TUO 9,DEPARTURE,Port,SHANGHAI,2021-11-26 19:11 UTC,12h 29m,Not in Transit,Other Special Craft,OTHER MARKETS
WU HU BIN HAI968,DEPARTURE,Port,SHANGHAI,2021-11-26 19:09 UTC,10h 50m,Not in Transit,Other Cargo,DRY BREAKBULK
BEI FANG QI HAO,DEPARTURE,Port,SHANGHAI,2021-11-26 19:08 UTC,9h 25m,Not in Transit,Other Special Craft,OTHER MARKETS
HUANQIU158,DEPARTURE,Port,SHANGHAI,2021-11-26 18:59 UTC,10h 18m,Not in Transit,Other Cargo,DRY BREAKBULK
CHANGHONGJI5588,DEPARTURE,Port,SHANGHAI,2021-11-26 18:58 UTC,8h 55m,Not in Transit,Other Cargo,DRY BREAKBULK
LONG SHENG 5,DEPARTURE,Port,SHANGHAI,2021-11-26 18:52 UTC,11h 40m,Not in Transit,Other Cargo,DRY BREAKBULK
HAIGANG55,DEPARTURE,Port,SHANGHAI,2021-11-26 18:46 UTC,9h 58m,Not in Transit,Other Special Craft,OTHER MARKETS
XIN WU HAN,DEPARTURE,Port,SHANGHAI,2021-11-26 18:42 UTC,12h 48m,Not in Transit,Container Ship,CONTAINER SHIPS
HUAJIN018,DEPARTURE,Port,SHANGHAI,2021-11-26 18:41 UTC,5h 57m,Not in Transit,Other Cargo,DRY BREAKBULK
MINHANG999,DEPARTURE,Port,SHANGHAI,2021-11-26 18:35 UTC,11h 46m,Not in Transit,Other Cargo,DRY BREAKBULK
HAIGANG50,DEPARTURE,Port,SHANGHAI,2021-11-26 18:35 UTC,9h 46m,Not in Transit,Other Special Craft,OTHER MARKETS
SULIANYUNGANGHUO1538,DEPARTURE,Port,SHANGHAI,2021-11-26 18:29 UTC,11h 35m,In Transit,Other Cargo,DRY BREAKBULK
RUN FA CHANG YUAN,DEPARTURE,Port,SHANGHAI,2021-11-26 18:21 UTC,10h 4m,Not in Transit,Other Cargo,DRY BREAKBULK
ZHEDING39127,DEPARTURE,Port,SHANGHAI,2021-11-26 18:17 UTC,13h 15m,Not in Transit,Other Cargo,DRY BREAKBULK
YIHANGJUN169,DEPARTURE,Port,SHANGHAI,2021-11-26 18:14 UTC,9h 56m,Not in Transit,Other Cargo,DRY BREAKBULK
